Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,z,source
4:0:2:4,44225.07989937898,4,0,2,4,2 3 (2.0:94.0)[true-Van]:39 18 (39.0:57.0)[false-City Cargo Bike]:4 25 (4.0:16.0)[false-City Cargo Bike]:7 20 (7.0:81.0)[true-Van]:35 24 (35.0:15.0)[false-City Cargo Bike]:9 10 (9.0:42.0)[false-City Cargo Bike]:10 20 (10.0:90.0)[true-Van]:12 14 (12.0:21.0)[false-City Cargo Bike]:14 17 (14.0:65.0)[true-Van]:30 7 (30.0:58.0)[false-Van]:48 7 (48.0:69.0)[false-City Cargo Bike]:37 2 (37.0:33.0)[false-City Cargo Bike]:52 18 (52.0:1.0)[true-Van]:8 21 (8.0:14.0)[false-City Cargo Bike]:3 12 (3.0:10.0)[false-City Cargo Bike]:32 15 (32.0:9.0)[false-City Cargo Bike]:15 11 (15.0:13.0)[false-City Cargo Bike]:16 36 (16.0:21.0)[true-Van]:17 6 (17.0:57.0)[false-City Cargo Bike]:22 22 (22.0:41.0)[true-Van]:18 7 (18.0:14.0)[true-Van]:21 17 (21.0:5.0)[false-City Cargo Bike]:19 21 (19.0:66.0)[false-City Cargo Bike]:13 16 (13.0:41.0)[false-City Cargo Bike]:20 11 (20.0:58.0)[true-Van]:24 19 (24.0:84.0)[false-City Cargo Bike]:25 21 (25.0:97.0)[false-City Cargo Bike]:11 13 (11.0:41.0)[false-City Cargo Bike]:38 15 (38.0:21.0)[true-Van]:27 19 (27.0:11.0)[false-City Cargo Bike]:5 4 (5.0:25.0)[false-City Cargo Bike]:28 15 (28.0:60.0)[false-City Cargo Bike]:26 23 (26.0:47.0)[false-City Cargo Bike]:31 11 (31.0:30.0)[false-City Cargo Bike]:51 5 (51.0:74.0)[true-Van]:36 25 (36.0:88.0)[false-City Cargo Bike]:29 22 (29.0:60.0)[false-City Cargo Bike]:49 12 (49.0:75.0)[false-City Cargo Bike]:34 12 (34.0:19.0)[false-City Cargo Bike]:33 22 (33.0:47.0)[true-Van]:41 3 (41.0:49.0)[false-Van]:44 10 (44.0:84.0)[false-City Cargo Bike]:45 10 (45.0:95.0)[false-City Cargo Bike]:40 13 (40.0:81.0)[false-City Cargo Bike]:55 12 (55.0:74.0)[false-City Cargo Bike]:54 11 (54.0:46.0)[false-Walker]:23 10 (23.0:50.0)[false-City Cargo Bike]:47 10 (47.0:10.0)[true-Van]:53 7 (53.0:96.0)[false-Van]:46 66 (46.0:89.0)[false-City Cargo Bike]:6 11 (6.0:41.0)[false-City Cargo Bike]:43 14 (43.0:9.0)[true-Van]:50 24 (50.0:97.0)[false-Van]:42 20 (42.0:51.0)[true-Van]:,SOL:R:Van::R:Van:2:39:4::R:Van:7:35:9::R:Van:10:12::R:Van:14:30:48:37::R:Van:52:8:3:32:15::R:Van:16:17::R:Van:22::R:Van:18:21:19:13::R:Van:20:24:25:11::R:Van:38:27:5:28:26:31::R:Van:51:36:29:49:34::R:Van:33:41:44:45:40:55:54:23::R:Van:47:53:46:6::R:Van:43:50::R:Van:42:,44225.07989937898,16.0,221125.39949689497,665296.1984906849,1920.0,663376.1984906849,6277.2841405020445,NaN,12320.29997204972,4094.914805498055,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,AddRoute:LargeVan:simple
4:0:3:0,-1.0,4,0,3,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
4:0:3:1,-1.0,4,0,3,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
4:0:3:2,-1.0,4,0,3,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
4:0:3:3,38407.24596640673,4,0,3,3,2 3 (2.0:94.0)[true-Van]:19 21 (19.0:66.0)[false-City Cargo Bike]:11 13 (11.0:41.0)[false-City Cargo Bike]:13 16 (13.0:41.0)[true-Van]:14 17 (14.0:65.0)[true-Van]:43 14 (43.0:9.0)[false-City Cargo Bike]:16 36 (16.0:21.0)[false-City Cargo Bike]:3 12 (3.0:10.0)[true-Van]:4 25 (4.0:16.0)[true-Van]:25 21 (25.0:97.0)[true-Van]:24 19 (24.0:84.0)[false-City Cargo Bike]:42 20 (42.0:51.0)[false-Van]:31 11 (31.0:30.0)[false-City Cargo Bike]:26 23 (26.0:47.0)[false-City Cargo Bike]:28 15 (28.0:60.0)[true-Van]:10 20 (10.0:90.0)[false-City Cargo Bike]:21 17 (21.0:5.0)[false-City Cargo Bike]:12 14 (12.0:21.0)[false-City Cargo Bike]:18 7 (18.0:14.0)[true-Van]:37 2 (37.0:33.0)[true-Van]:17 6 (17.0:57.0)[false-City Cargo Bike]:30 7 (30.0:58.0)[true-Van]:8 21 (8.0:14.0)[false-City Cargo Bike]:36 25 (36.0:88.0)[true-Van]:29 22 (29.0:60.0)[false-City Cargo Bike]:39 18 (39.0:57.0)[false-City Cargo Bike]:33 22 (33.0:47.0)[false-City Cargo Bike]:20 11 (20.0:58.0)[false-Van]:40 13 (40.0:81.0)[true-Van]:7 20 (7.0:81.0)[false-City Cargo Bike]:6 11 (6.0:41.0)[false-City Cargo Bike]:52 18 (52.0:1.0)[true-Van]:48 7 (48.0:69.0)[false-City Cargo Bike]:32 15 (32.0:9.0)[false-City Cargo Bike]:15 11 (15.0:13.0)[false-City Cargo Bike]:34 12 (34.0:19.0)[true-Van]:35 24 (35.0:15.0)[false-City Cargo Bike]:41 3 (41.0:49.0)[false-Van]:27 19 (27.0:11.0)[false-City Cargo Bike]:38 15 (38.0:21.0)[false-City Cargo Bike]:23 10 (23.0:50.0)[false-City Cargo Bike]:9 10 (9.0:42.0)[true-Van]:44 10 (44.0:84.0)[true-Van]:45 10 (45.0:95.0)[false-City Cargo Bike]:46 66 (46.0:89.0)[false-City Cargo Bike]:47 10 (47.0:10.0)[false-City Cargo Bike]:5 4 (5.0:25.0)[false-City Cargo Bike]:54 11 (54.0:46.0)[true-Van]:53 7 (53.0:96.0)[false-Van]:49 12 (49.0:75.0)[false-City Cargo Bike]:55 12 (55.0:74.0)[false-City Cargo Bike]:50 24 (50.0:97.0)[false-Van]:51 5 (51.0:74.0)[false-Van]:22 22 (22.0:41.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2:19:11::R:Van:13::R:Van:14:43:16::R:Van:3::R:Van:4::R:Van:25:24:42:31:26::R:Van:28:10:21:12::R:Van:18::R:Van:37:17::R:Van:30:8::R:Van:36:29:39:33:20::R:Van:40:7:6::R:Van:52:48:32:15::R:Van:34:35:41:27:38:23::R:Van:9::R:Van:44:45:46:47:5::R:Van:54:53:49:55:50:51:22:,38407.24596640673,18.0,192036.22983203368,578268.6894961011,2160.0,576108.6894961011,6326.498543781602,NaN,10708.679435112983,3556.2264783709943,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,AddRoute:LargeVan:simple
4:0:3:4,46181.09216621616,4,0,3,4,3 12 (3.0:10.0)[true-Van]:40 13 (40.0:81.0)[false-City Cargo Bike]:24 19 (24.0:84.0)[false-City Cargo Bike]:6 11 (6.0:41.0)[false-City Cargo Bike]:9 10 (9.0:42.0)[true-Van]:22 22 (22.0:41.0)[true-Van]:15 11 (15.0:13.0)[true-Van]:10 20 (10.0:90.0)[false-City Cargo Bike]:29 22 (29.0:60.0)[false-City Cargo Bike]:11 13 (11.0:41.0)[false-City Cargo Bike]:8 21 (8.0:14.0)[true-Van]:27 19 (27.0:11.0)[true-Van]:21 17 (21.0:5.0)[false-City Cargo Bike]:14 17 (14.0:65.0)[false-City Cargo Bike]:13 16 (13.0:41.0)[false-City Cargo Bike]:2 3 (2.0:94.0)[true-Van]:36 25 (36.0:88.0)[false-City Cargo Bike]:12 14 (12.0:21.0)[false-City Cargo Bike]:19 21 (19.0:66.0)[true-Van]:44 10 (44.0:84.0)[false-City Cargo Bike]:7 20 (7.0:81.0)[false-City Cargo Bike]:23 10 (23.0:50.0)[false-City Cargo Bike]:25 21 (25.0:97.0)[true-Van]:26 23 (26.0:47.0)[false-City Cargo Bike]:32 15 (32.0:9.0)[true-Van]:16 36 (16.0:21.0)[false-City Cargo Bike]:28 15 (28.0:60.0)[true-Van]:38 15 (38.0:21.0)[false-Walker]:47 10 (47.0:10.0)[false-City Cargo Bike]:5 4 (5.0:25.0)[false-City Cargo Bike]:34 12 (34.0:19.0)[true-Van]:37 2 (37.0:33.0)[false-City Cargo Bike]:30 7 (30.0:58.0)[false-City Cargo Bike]:20 11 (20.0:58.0)[false-City Cargo Bike]:42 20 (42.0:51.0)[true-Van]:18 7 (18.0:14.0)[false-City Cargo Bike]:43 14 (43.0:9.0)[true-Van]:35 24 (35.0:15.0)[false-City Cargo Bike]:39 18 (39.0:57.0)[false-City Cargo Bike]:33 22 (33.0:47.0)[false-City Cargo Bike]:4 25 (4.0:16.0)[false-City Cargo Bike]:45 10 (45.0:95.0)[true-Van]:46 66 (46.0:89.0)[false-City Cargo Bike]:48 7 (48.0:69.0)[false-City Cargo Bike]:41 3 (41.0:49.0)[false-City Cargo Bike]:17 6 (17.0:57.0)[false-City Cargo Bike]:49 12 (49.0:75.0)[true-Van]:53 7 (53.0:96.0)[true-Van]:50 24 (50.0:97.0)[false-Van]:51 5 (51.0:74.0)[false-Van]:55 12 (55.0:74.0)[false-City Cargo Bike]:54 11 (54.0:46.0)[false-Walker]:52 18 (52.0:1.0)[false-City Cargo Bike]:31 11 (31.0:30.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:3:40:24:6::R:Van:9::R:Van:22::R:Van:15:10:29:11::R:Van:8::R:Van:27:21:14:13::R:Van:2:36:12::R:Van:19:44:7:23::R:Van:25:26::R:Van:32:16::R:Van:28:38:47:5::R:Van:34:37:30:20::R:Van:42:18::R:Van:43:35:39:33::R:City Cargo Bike:4::R:Van:45:46:48:41:17::R:Van:49::R:Van:53:50:51:55:54:52:31:,46181.09216621616,19.0,219670.23468798658,665714.7945211974,2210.0,663504.7945211974,6155.916644811853,NaN,12328.051750392546,4067.9673090367887,95.0,0.0,0.0,5.0,98.0,0.0,0.0,2.0,95.0,0.0,0.0,5.0,97.0,0.0,0.0,3.0,CrossOver:simple
4:0:4:0,-1.0,4,0,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
4:0:4:1,-1.0,4,0,4,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
4:0:4:2,-1.0,4,0,4,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
4:0:4:3,-1.0,4,0,4,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
4:0:4:4,57000.13584525302,4,0,4,4,26 23 (26.0:47.0)[true-Van]:17 6 (17.0:57.0)[false-City Cargo Bike]:54 11 (54.0:46.0)[true-Van]:3 12 (3.0:10.0)[false-Walker]:38 15 (38.0:21.0)[true-Van]:15 11 (15.0:13.0)[false-City Cargo Bike]:8 21 (8.0:14.0)[true-Van]:4 25 (4.0:16.0)[true-City Cargo Bike]:7 20 (7.0:81.0)[true-Van]:10 20 (10.0:90.0)[false-City Cargo Bike]:24 19 (24.0:84.0)[false-Walker]:2 3 (2.0:94.0)[true-Van]:19 21 (19.0:66.0)[false-City Cargo Bike]:11 13 (11.0:41.0)[false-City Cargo Bike]:13 16 (13.0:41.0)[true-Van]:14 17 (14.0:65.0)[true-Van]:43 14 (43.0:9.0)[false-City Cargo Bike]:16 36 (16.0:21.0)[false-City Cargo Bike]:9 10 (9.0:42.0)[true-Van]:25 21 (25.0:97.0)[true-Van]:42 20 (42.0:51.0)[false-Van]:31 11 (31.0:30.0)[false-City Cargo Bike]:28 15 (28.0:60.0)[true-Van]:21 17 (21.0:5.0)[false-City Cargo Bike]:12 14 (12.0:21.0)[false-City Cargo Bike]:18 7 (18.0:14.0)[true-Van]:37 2 (37.0:33.0)[true-Van]:30 7 (30.0:58.0)[true-Van]:36 25 (36.0:88.0)[true-Van]:29 22 (29.0:60.0)[false-City Cargo Bike]:39 18 (39.0:57.0)[false-City Cargo Bike]:33 22 (33.0:47.0)[false-City Cargo Bike]:20 11 (20.0:58.0)[false-Van]:40 13 (40.0:81.0)[true-Van]:6 11 (6.0:41.0)[false-City Cargo Bike]:52 18 (52.0:1.0)[true-Van]:48 7 (48.0:69.0)[false-City Cargo Bike]:32 15 (32.0:9.0)[false-City Cargo Bike]:34 12 (34.0:19.0)[true-Van]:35 24 (35.0:15.0)[false-City Cargo Bike]:41 3 (41.0:49.0)[false-Van]:27 19 (27.0:11.0)[false-City Cargo Bike]:23 10 (23.0:50.0)[false-City Cargo Bike]:44 10 (44.0:84.0)[true-Van]:45 10 (45.0:95.0)[false-City Cargo Bike]:46 66 (46.0:89.0)[false-City Cargo Bike]:47 10 (47.0:10.0)[false-City Cargo Bike]:5 4 (5.0:25.0)[false-City Cargo Bike]:53 7 (53.0:96.0)[false-Van]:49 12 (49.0:75.0)[false-City Cargo Bike]:55 12 (55.0:74.0)[false-City Cargo Bike]:50 24 (50.0:97.0)[false-Van]:51 5 (51.0:74.0)[false-Van]:22 22 (22.0:41.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:26:17::R:Van:54:3::R:Van:38:15::R:Van:8::R:City Cargo Bike:4::R:Van:7:10:24::R:Van:2:19:11::R:Van:13::R:Van:14:43:16::R:Van:9::R:Van:25:42:31::R:Van:28:21:12::R:Van:18::R:Van:37::R:Van:30::R:Van:36:29:39:33:20::R:Van:40:6::R:Van:52:48:32::R:Van:34:35:41:27:23::R:Van:44:45:46:47:5::R:Van:53:49:55:50:51:22:,57000.13584525302,22.0,273765.453083171,828360.4497067505,2570.0,825790.4497067505,6248.961015373933,NaN,15340.008327902786,5069.730612651315,95.0,0.0,0.0,5.0,98.0,0.0,0.0,2.0,96.0,0.0,0.0,4.0,97.0,0.0,0.0,3.0,CrossOver:simple
4:1:0:0,-1.0,4,1,0,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
4:1:0:1,-1.0,4,1,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
4:1:0:2,-1.0,4,1,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
4:1:0:3,38252.891227954206,4,1,0,3,3 12 (3.0:10.0)[false-Van]:4 25 (4.0:16.0)[false-Van]:6 11 (6.0:41.0)[false-Van]:7 20 (7.0:81.0)[false-Van]:8 21 (8.0:14.0)[false-Van]:9 10 (9.0:42.0)[false-Van]:48 7 (48.0:69.0)[false-Van]:2 3 (2.0:94.0)[false-Van]:10 20 (10.0:90.0)[false-Van]:11 13 (11.0:41.0)[false-Van]:12 14 (12.0:21.0)[false-Van]:13 16 (13.0:41.0)[false-Van]:14 17 (14.0:65.0)[true-Van]:17 6 (17.0:57.0)[false-Van]:19 21 (19.0:66.0)[false-Van]:20 11 (20.0:58.0)[false-Van]:18 7 (18.0:14.0)[false-Van]:22 22 (22.0:41.0)[false-Van]:23 10 (23.0:50.0)[false-Van]:24 19 (24.0:84.0)[false-Van]:16 36 (16.0:21.0)[false-Van]:25 21 (25.0:97.0)[false-Van]:31 11 (31.0:30.0)[false-Van]:26 23 (26.0:47.0)[false-Van]:27 19 (27.0:11.0)[false-Van]:28 15 (28.0:60.0)[false-Van]:21 17 (21.0:5.0)[false-Van]:32 15 (32.0:9.0)[false-Van]:29 22 (29.0:60.0)[false-Van]:15 11 (15.0:13.0)[false-Van]:30 7 (30.0:58.0)[false-Van]:33 22 (33.0:47.0)[false-Van]:34 12 (34.0:19.0)[false-Van]:35 24 (35.0:15.0)[false-Van]:36 25 (36.0:88.0)[false-Van]:37 2 (37.0:33.0)[true-Van]:38 15 (38.0:21.0)[false-Van]:39 18 (39.0:57.0)[false-Van]:40 13 (40.0:81.0)[false-Van]:41 3 (41.0:49.0)[false-Van]:42 20 (42.0:51.0)[false-Van]:43 14 (43.0:9.0)[false-Van]:44 10 (44.0:84.0)[false-Van]:45 10 (45.0:95.0)[false-Van]:46 66 (46.0:89.0)[false-Van]:47 10 (47.0:10.0)[false-Van]:5 4 (5.0:25.0)[false-Van]:49 12 (49.0:75.0)[false-Van]:50 24 (50.0:97.0)[false-Van]:51 5 (51.0:74.0)[false-Van]:53 7 (53.0:96.0)[false-Van]:55 12 (55.0:74.0)[false-Van]:52 18 (52.0:1.0)[false-City Cargo Bike]:54 11 (54.0:46.0)[false-Van]:,SOL:R:Van:3:4:6:7:8:9::R:Van:48:2:10:11:12:13::R:Van:14:17:19:20:18:22:23::R:Van:24:16:25:31::R:Van:26:27:28:21:32::R:Van:29:15:30:33:34:35::R:Van:36::R:Van:37:38:39:40:41:42:43:44::R:Van:45:46:47:5::R:Van:49:50:51:53:55:52:54:,38252.891227954206,10.0,191264.45613977103,574993.3684193131,1200.0,573793.3684193131,8919.513729965172,1323.4116634059951,10648.025341098391,3541.934372958723,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,RndSwap:simple
4:1:0:4,44229.855240825076,4,1,0,4,3 12 (3.0:10.0)[false-Van]:4 25 (4.0:16.0)[false-Van]:6 11 (6.0:41.0)[false-Van]:7 20 (7.0:81.0)[false-Van]:8 21 (8.0:14.0)[false-Van]:9 10 (9.0:42.0)[false-Van]:48 7 (48.0:69.0)[false-Van]:2 3 (2.0:94.0)[false-Van]:10 20 (10.0:90.0)[false-Van]:11 13 (11.0:41.0)[false-Van]:12 14 (12.0:21.0)[false-Van]:13 16 (13.0:41.0)[false-Van]:14 17 (14.0:65.0)[true-Van]:16 36 (16.0:21.0)[false-Van]:17 6 (17.0:57.0)[false-Van]:18 7 (18.0:14.0)[false-Van]:19 21 (19.0:66.0)[false-Van]:20 11 (20.0:58.0)[false-Van]:22 22 (22.0:41.0)[false-Van]:23 10 (23.0:50.0)[false-Van]:24 19 (24.0:84.0)[false-Van]:25 21 (25.0:97.0)[false-Van]:26 23 (26.0:47.0)[false-Van]:27 19 (27.0:11.0)[false-Van]:28 15 (28.0:60.0)[false-Van]:47 10 (47.0:10.0)[false-Van]:21 17 (21.0:5.0)[false-Van]:32 15 (32.0:9.0)[false-Van]:29 22 (29.0:60.0)[false-Van]:15 11 (15.0:13.0)[false-Van]:30 7 (30.0:58.0)[false-Van]:33 22 (33.0:47.0)[false-Van]:34 12 (34.0:19.0)[false-Van]:35 24 (35.0:15.0)[false-Van]:38 15 (38.0:21.0)[false-Van]:39 18 (39.0:57.0)[false-Van]:40 13 (40.0:81.0)[false-Van]:41 3 (41.0:49.0)[false-Van]:42 20 (42.0:51.0)[false-Van]:31 11 (31.0:30.0)[false-Van]:44 10 (44.0:84.0)[false-Van]:37 2 (37.0:33.0)[false-Van]:45 10 (45.0:95.0)[false-Van]:46 66 (46.0:89.0)[false-Van]:5 4 (5.0:25.0)[false-Van]:36 25 (36.0:88.0)[false-Van]:43 14 (43.0:9.0)[false-Van]:49 12 (49.0:75.0)[false-Van]:50 24 (50.0:97.0)[false-Van]:51 5 (51.0:74.0)[false-Van]:52 18 (52.0:1.0)[false-Van]:53 7 (53.0:96.0)[false-Van]:54 11 (54.0:46.0)[false-Van]:55 12 (55.0:74.0)[false-Van]:,SOL:R:Van:3:4:6:7:8:9::R:Van:48:2:10:11:12:13::R:Van:14:16:17:18:19:20::R:Van:22:23:24:25:26::R:Van:27:28:47:21:32:29::R:Van:15:30:33:34:35:38::R:Van:39:40:41:42:31:44:37:45::R:Van:46:5:36::R:Van:43:49:50:51:52:53:54::R:Van:55:,44229.855240825076,10.0,221149.27620412534,664647.8286123761,1200.0,663447.8286123761,9196.117806806875,1369.3709064622003,12308.29312245141,4095.356966743062,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,RndSwap:simple
4:1:1:0,-1.0,4,1,1,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
4:1:1:1,-1.0,4,1,1,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
4:1:1:2,-1.0,4,1,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
4:1:1:3,38254.34172707561,4,1,1,3,2 3 (2.0:94.0)[false-Van]:24 19 (24.0:84.0)[false-Walker]:3 12 (3.0:10.0)[false-Walker]:38 15 (38.0:21.0)[false-Walker]:8 21 (8.0:14.0)[true-Van]:34 12 (34.0:19.0)[false-Walker]:30 7 (30.0:58.0)[false-Walker]:31 11 (31.0:30.0)[false-Walker]:4 25 (4.0:16.0)[true-Van]:49 12 (49.0:75.0)[false-Van]:21 17 (21.0:5.0)[false-Walker]:14 17 (14.0:65.0)[false-City Cargo Bike]:22 22 (22.0:41.0)[true-Van]:33 22 (33.0:47.0)[false-Walker]:15 11 (15.0:13.0)[false-Walker]:7 20 (7.0:81.0)[false-Walker]:6 11 (6.0:41.0)[false-City Cargo Bike]:50 24 (50.0:97.0)[false-Van]:28 15 (28.0:60.0)[false-Walker]:41 3 (41.0:49.0)[false-Walker]:16 36 (16.0:21.0)[false-City Cargo Bike]:9 10 (9.0:42.0)[false-Van]:44 10 (44.0:84.0)[true-Van]:17 6 (17.0:57.0)[false-City Cargo Bike]:40 13 (40.0:81.0)[false-City Cargo Bike]:18 7 (18.0:14.0)[false-Walker]:52 18 (52.0:1.0)[true-Van]:19 21 (19.0:66.0)[false-Walker]:11 13 (11.0:41.0)[false-Van]:26 23 (26.0:47.0)[true-Van]:51 5 (51.0:74.0)[true-Van]:39 18 (39.0:57.0)[false-City Cargo Bike]:25 21 (25.0:97.0)[false-City Cargo Bike]:42 20 (42.0:51.0)[false-Walker]:36 25 (36.0:88.0)[false-Van]:23 10 (23.0:50.0)[false-Walker]:55 12 (55.0:74.0)[false-Van]:45 10 (45.0:95.0)[false-Walker]:10 20 (10.0:90.0)[false-Walker]:13 16 (13.0:41.0)[true-Van]:43 14 (43.0:9.0)[true-Van]:47 10 (47.0:10.0)[false-Walker]:53 7 (53.0:96.0)[false-Van]:29 22 (29.0:60.0)[false-Van]:5 4 (5.0:25.0)[false-City Cargo Bike]:20 11 (20.0:58.0)[true-Van]:27 19 (27.0:11.0)[false-Walker]:46 66 (46.0:89.0)[false-Walker]:37 2 (37.0:33.0)[false-Walker]:48 7 (48.0:69.0)[false-Van]:35 24 (35.0:15.0)[false-City Cargo Bike]:54 11 (54.0:46.0)[false-Van]:32 15 (32.0:9.0)[false-Walker]:12 14 (12.0:21.0)[false-City Cargo Bike]:,SOL:R:Van:2:24:3:38::R:Van:8:34:30:31::R:Van:4:49:21:14::R:Van:22:33:15:7:6::R:Van:50:28:41:16:9::R:Van:44:17:40:18::R:Van:52:19:11::R:Van:26::R:Van:51:39:25:42:36:23::R:Van:55:45:10::R:Van:13::R:Van:43:47:53:29:5::R:Van:20:27:46:37::R:Van:48:35:54:32:12:,38254.34172707561,14.0,191271.70863537805,575495.1259061341,1680.0,573815.1259061341,8096.4471139062325,1387.230929298286,10657.317146409892,3542.068678432927,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,RndSwap:simple
